review,rating,date,bank,source
fast,5,2024-06-03,CBE Mobile Banking,Google Play
fast,5,2025-05-12,Dashen Bank,Google Play
good,1,2025-01-04,CBE Mobile Banking,Google Play
good,5,2025-05-16,Dashen Bank,Google Play
good,4,2025-05-31,Dashen Bank,Google Play
good,5,2024-06-04,CBE Mobile Banking,Google Play
good,5,2025-04-20,Dashen Bank,Google Play
good,5,2025-04-17,Dashen Bank,Google Play
good,5,2025-05-09,Dashen Bank,Google Play
good,5,2024-09-05,Bank of Abyssinia,Google Play
good,5,2025-04-04,Dashen Bank,Google Play
good,5,2025-05-21,Bank of Abyssinia,Google Play
good,5,2025-01-06,CBE Mobile Banking,Google Play
good,5,2025-05-27,Dashen Bank,Google Play
good,5,2025-05-28,Dashen Bank,Google Play
good,5,2025-03-28,Dashen Bank,Google Play
good,5,2024-02-20,Bank of Abyssinia,Google Play
good,5,2025-03-02,CBE Mobile Banking,Google Play
good,5,2025-05-30,Dashen Bank,Google Play
good,5,2024-12-20,CBE Mobile Banking,Google Play
good,4,2024-11-30,CBE Mobile Banking,Google Play
good,4,2025-04-30,Bank of Abyssinia,Google Play
good,5,2025-05-20,Dashen Bank,Google Play
good,4,2025-04-30,Bank of Abyssinia,Google Play
good,5,2024-09-06,CBE Mobile Banking,Google Play
good,5,2025-05-06,Bank of Abyssinia,Google Play
good,5,2025-03-28,CBE Mobile Banking,Google Play
good,5,2025-03-30,CBE Mobile Banking,Google Play
good,3,2024-08-07,Bank of Abyssinia,Google Play
good,5,2025-06-04,CBE Mobile Banking,Google Play
good,5,2024-11-06,CBE Mobile Banking,Google Play
good,5,2025-05-23,CBE Mobile Banking,Google Play
good,5,2025-05-23,CBE Mobile Banking,Google Play
good,5,2025-05-27,CBE Mobile Banking,Google Play
good,5,2025-03-21,CBE Mobile Banking,Google Play
good,5,2025-03-30,CBE Mobile Banking,Google Play
good,5,2025-06-04,CBE Mobile Banking,Google Play
good,5,2025-04-25,CBE Mobile Banking,Google Play
good,5,2024-10-06,CBE Mobile Banking,Google Play
good,5,2024-12-07,CBE Mobile Banking,Google Play
good,5,2025-03-29,CBE Mobile Banking,Google Play
good,3,2024-02-14,CBE Mobile Banking,Google Play
good,3,2025-05-06,CBE Mobile Banking,Google Play
good,5,2025-03-21,CBE Mobile Banking,Google Play
good,4,2025-04-19,CBE Mobile Banking,Google Play
good,5,2025-02-05,Bank of Abyssinia,Google Play
good,5,2025-05-23,CBE Mobile Banking,Google Play
good,5,2025-06-03,CBE Mobile Banking,Google Play
good,5,2025-03-25,CBE Mobile Banking,Google Play
good,5,2025-03-21,CBE Mobile Banking,Google Play
good,5,2025-03-31,CBE Mobile Banking,Google Play
good,5,2025-05-22,Bank of Abyssinia,Google Play
good,5,2025-05-20,Bank of Abyssinia,Google Play
good,5,2025-05-17,CBE Mobile Banking,Google Play
good,5,2025-03-22,CBE Mobile Banking,Google Play
good,5,2025-03-19,Bank of Abyssinia,Google Play
good,5,2025-05-02,Bank of Abyssinia,Google Play
good,5,2025-05-07,CBE Mobile Banking,Google Play
good,5,2025-03-05,CBE Mobile Banking,Google Play
good,5,2025-03-31,CBE Mobile Banking,Google Play
good,5,2025-03-21,Bank of Abyssinia,Google Play
good,5,2024-10-12,CBE Mobile Banking,Google Play
good,4,2025-03-22,CBE Mobile Banking,Google Play
good,5,2025-04-08,CBE Mobile Banking,Google Play
good,5,2025-05-02,CBE Mobile Banking,Google Play
good,5,2025-03-21,CBE Mobile Banking,Google Play
good,5,2025-03-19,CBE Mobile Banking,Google Play
good,5,2024-12-17,CBE Mobile Banking,Google Play
good,5,2025-04-26,CBE Mobile Banking,Google Play
good,5,2025-03-18,CBE Mobile Banking,Google Play
good,5,2024-02-24,CBE Mobile Banking,Google Play
good,5,2024-03-17,CBE Mobile Banking,Google Play
good,5,2024-12-02,CBE Mobile Banking,Google Play
good,3,2025-03-02,CBE Mobile Banking,Google Play
good,5,2025-03-20,CBE Mobile Banking,Google Play
good,5,2024-05-04,Bank of Abyssinia,Google Play
good,5,2024-04-13,CBE Mobile Banking,Google Play
good,5,2024-07-02,CBE Mobile Banking,Google Play
good,5,2025-05-02,CBE Mobile Banking,Google Play
good,5,2025-03-20,CBE Mobile Banking,Google Play
good,5,2025-03-30,CBE Mobile Banking,Google Play
good app,5,2025-05-21,CBE Mobile Banking,Google Play
good app,5,2025-05-02,CBE Mobile Banking,Google Play
good app,3,2024-04-20,CBE Mobile Banking,Google Play
good app,5,2024-06-11,CBE Mobile Banking,Google Play
good app,4,2024-12-29,CBE Mobile Banking,Google Play
good app,5,2025-03-04,Dashen Bank,Google Play
good app,5,2025-05-03,CBE Mobile Banking,Google Play
good app,5,2025-05-24,CBE Mobile Banking,Google Play
good app,1,2025-01-28,CBE Mobile Banking,Google Play
good app,5,2025-04-09,CBE Mobile Banking,Google Play
good app,5,2024-02-16,Bank of Abyssinia,Google Play
good app,5,2025-02-05,CBE Mobile Banking,Google Play
good application,5,2025-03-25,CBE Mobile Banking,Google Play
good application,5,2025-03-30,Bank of Abyssinia,Google Play
good good,3,2024-05-12,Bank of Abyssinia,Google Play
good good,5,2024-07-20,CBE Mobile Banking,Google Play
goood,5,2025-04-02,Dashen Bank,Google Play
goood,5,2024-03-31,CBE Mobile Banking,Google Play
great,5,2025-03-30,CBE Mobile Banking,Google Play
great,5,2025-03-23,CBE Mobile Banking,Google Play
great,4,2025-04-26,Dashen Bank,Google Play
great,5,2025-04-15,CBE Mobile Banking,Google Play
great app,5,2025-04-03,CBE Mobile Banking,Google Play
great app,5,2025-04-30,Dashen Bank,Google Play
great app,5,2025-04-15,CBE Mobile Banking,Google Play
i like this app,1,2023-01-25,CBE Mobile Banking,Google Play
i like this app,5,2024-02-29,Bank of Abyssinia,Google Play
it is good,5,2020-08-14,CBE Mobile Banking,Google Play
it is good,5,2024-05-01,CBE Mobile Banking,Google Play
it is very good app,5,2025-04-10,Dashen Bank,Google Play
it is very good app,5,2025-03-30,CBE Mobile Banking,Google Play
it's good app,5,2024-05-04,Bank of Abyssinia,Google Play
it's good app,5,2025-04-01,CBE Mobile Banking,Google Play
it's great,5,2025-03-18,CBE Mobile Banking,Google Play
it's great,5,2025-04-02,CBE Mobile Banking,Google Play
it's very good app,4,2024-02-18,CBE Mobile Banking,Google Play
it's very good app,5,2024-04-09,CBE Mobile Banking,Google Play
its best,5,2025-05-19,Dashen Bank,Google Play
its best,5,2025-05-23,Dashen Bank,Google Play
nic,4,2024-12-15,CBE Mobile Banking,Google Play
nic,5,2025-03-22,Dashen Bank,Google Play
nice,5,2025-05-14,CBE Mobile Banking,Google Play
nice,5,2025-05-03,CBE Mobile Banking,Google Play
nice,5,2025-05-10,Bank of Abyssinia,Google Play
nice,5,2024-02-23,Bank of Abyssinia,Google Play
nice,5,2025-03-24,CBE Mobile Banking,Google Play
nice,5,2025-04-04,Dashen Bank,Google Play
nice,5,2024-04-21,Bank of Abyssinia,Google Play
nice,5,2025-02-02,CBE Mobile Banking,Google Play
nice,5,2024-04-17,CBE Mobile Banking,Google Play
nice,5,2024-09-26,Bank of Abyssinia,Google Play
nice,5,2024-09-20,CBE Mobile Banking,Google Play
nice,2,2025-01-01,CBE Mobile Banking,Google Play
nice,5,2024-11-26,CBE Mobile Banking,Google Play
nice,5,2024-12-18,CBE Mobile Banking,Google Play
nice,5,2025-03-25,CBE Mobile Banking,Google Play
nice,5,2025-03-30,CBE Mobile Banking,Google Play
nice,5,2025-05-08,Dashen Bank,Google Play
nice,5,2025-03-23,CBE Mobile Banking,Google Play
nice,5,2025-05-26,CBE Mobile Banking,Google Play
nice,5,2025-04-11,CBE Mobile Banking,Google Play
nice,5,2025-04-09,Bank of Abyssinia,Google Play
nice,5,2025-04-26,CBE Mobile Banking,Google Play
nice,5,2025-03-31,CBE Mobile Banking,Google Play
nice,5,2025-03-30,CBE Mobile Banking,Google Play
nice,5,2025-05-13,Dashen Bank,Google Play
nice app,5,2025-04-01,CBE Mobile Banking,Google Play
nice app,1,2024-05-16,CBE Mobile Banking,Google Play
nice app,5,2025-03-22,CBE Mobile Banking,Google Play
nice app,5,2025-05-19,CBE Mobile Banking,Google Play
nice app,5,2025-03-29,Dashen Bank,Google Play
nice app,5,2024-05-01,CBE Mobile Banking,Google Play
nice application,4,2025-03-27,Dashen Bank,Google Play
nice application,5,2025-05-27,Dashen Bank,Google Play
ok,5,2025-03-30,Dashen Bank,Google Play
ok,5,2025-03-25,CBE Mobile Banking,Google Play
ok,5,2025-05-22,CBE Mobile Banking,Google Play
ok,5,2025-04-10,CBE Mobile Banking,Google Play
ok,5,2025-05-21,CBE Mobile Banking,Google Play
ok,5,2025-05-07,CBE Mobile Banking,Google Play
ok,5,2024-08-03,Bank of Abyssinia,Google Play
ok,5,2025-05-22,CBE Mobile Banking,Google Play
ok,1,2025-05-24,CBE Mobile Banking,Google Play
ok,3,2025-04-16,CBE Mobile Banking,Google Play
ok,2,2025-05-21,CBE Mobile Banking,Google Play
ok,5,2025-04-19,CBE Mobile Banking,Google Play
ok,5,2025-04-23,Dashen Bank,Google Play
ok,1,2024-06-24,Bank of Abyssinia,Google Play
perfect,5,2025-04-01,CBE Mobile Banking,Google Play
perfect,5,2025-04-03,Dashen Bank,Google Play
perfect,5,2025-04-03,CBE Mobile Banking,Google Play
perfect,5,2024-05-01,CBE Mobile Banking,Google Play
thank you,5,2025-04-02,Bank of Abyssinia,Google Play
thank you,4,2025-04-30,Dashen Bank,Google Play
thank you,5,2025-03-22,CBE Mobile Banking,Google Play
the best app,5,2025-04-16,CBE Mobile Banking,Google Play
the best app,3,2025-04-12,CBE Mobile Banking,Google Play
this app is very good,5,2023-08-11,CBE Mobile Banking,Google Play
this app is very good,5,2025-01-08,CBE Mobile Banking,Google Play
very good,5,2025-03-01,CBE Mobile Banking,Google Play
very good,5,2025-04-07,CBE Mobile Banking,Google Play
very good,5,2025-03-31,CBE Mobile Banking,Google Play
very good,5,2025-03-21,CBE Mobile Banking,Google Play
very good,5,2025-03-30,CBE Mobile Banking,Google Play
very good,5,2025-04-03,Bank of Abyssinia,Google Play
very good,4,2025-05-17,CBE Mobile Banking,Google Play
very good,5,2024-10-15,CBE Mobile Banking,Google Play
very good,5,2025-03-25,Bank of Abyssinia,Google Play
very good app,5,2024-07-30,CBE Mobile Banking,Google Play
very good app,5,2024-12-18,CBE Mobile Banking,Google Play
very good app,5,2025-03-20,CBE Mobile Banking,Google Play
very nice,5,2025-04-04,Dashen Bank,Google Play
very nice,5,2025-03-31,CBE Mobile Banking,Google Play
very nice,5,2025-01-23,CBE Mobile Banking,Google Play
very nice,5,2025-04-26,Dashen Bank,Google Play
wow,5,2025-05-13,Dashen Bank,Google Play
wow,5,2025-06-03,Dashen Bank,Google Play
wow,5,2025-03-27,CBE Mobile Banking,Google Play
wow,4,2025-05-24,CBE Mobile Banking,Google Play
wow,5,2025-05-20,Dashen Bank,Google Play
wow,5,2025-04-28,Bank of Abyssinia,Google Play
wow,5,2025-05-14,Dashen Bank,Google Play
wow,5,2025-05-27,Dashen Bank,Google Play
በጣም አሪፍ,2,2024-12-29,CBE Mobile Banking,Google Play
በጣም አሪፍ,5,2025-01-10,CBE Mobile Banking,Google Play
ጥሩ ነው,5,2025-01-21,Dashen Bank,Google Play
ጥሩ ነው,5,2025-04-01,CBE Mobile Banking,Google Play
ጥሩ ነው,5,2025-03-25,Dashen Bank,Google Play
👍,5,2025-01-19,CBE Mobile Banking,Google Play
👍,5,2025-03-04,CBE Mobile Banking,Google Play
👍,5,2024-01-10,Bank of Abyssinia,Google Play
👍,5,2025-05-14,Dashen Bank,Google Play
👍,5,2024-02-11,Bank of Abyssinia,Google Play
👍,5,2024-11-11,Bank of Abyssinia,Google Play
👍,5,2025-03-30,CBE Mobile Banking,Google Play
👍,5,2024-01-28,Bank of Abyssinia,Google Play
👍,3,2024-01-11,Bank of Abyssinia,Google Play
👍👍👍,5,2025-05-28,Dashen Bank,Google Play
👍👍👍,5,2024-06-12,Bank of Abyssinia,Google Play
👏👏👏,5,2024-01-16,Bank of Abyssinia,Google Play
👏👏👏,5,2024-11-24,Bank of Abyssinia,Google Play
🙏,5,2025-01-01,CBE Mobile Banking,Google Play
🙏,5,2024-04-23,Bank of Abyssinia,Google Play
🙏🙏🙏,5,2024-07-05,Bank of Abyssinia,Google Play
🙏🙏🙏,4,2025-01-03,CBE Mobile Banking,Google Play
